Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#CapacityValue,http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,,,"'Note that CapacityValues can pick up different UnitOfMeasures such as UnitOfVolume, UnitOfMass, etc.

Also note that the hasCapacityObject axiom can be used to specify what the PhysicalEndurant is that can be held/contained by some other PhysicalEndurant.
This can be of use in case data needs to be modeled for which volumic mass density and the conversion between volume and mass is required.

As such, in the case that:

'some barrel has a capacity of 100 kilo apples', then:
CapacityValue hasCapacityObject 'apples'
CapacityValue hasUnitOfMeasure 'kilo' (UnitOfMass)

'some barrel has a capacity of 17 apples', then:
CapacityValue hasCapacityObject 'apples'
and no UnitOfMeasure.'","'CapaciteitsWaarde'",,"'Instances of CapacityValue express what quantity of some PhysicalEndurant can potentially be contained/held or incorporated by some other PhysicalEndurant.'",,
http://purl.org/ozo/onz-g#Carbohydrate,http://purl.org/ozo/onz-g#Nutrient,,,,"'Koolhydraat'",,"'Editorial: Carbohydrate is a Nutrient that consists of organic compounds and can be broken down by some Organism to release energy for the biological functions of that Organism.'","'http://purl.bioontology.org/ontology/SNOMEDCT/2331003'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Carbohydrate'",
http://purl.org/ozo/onz-g#CardinalBodyPart,http://purl.org/ozo/onz-g#HumanAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma7153'",,,"'ElementairLichaamsdeel'",,"'FMA: 'Anatomical structure, each instance of which has as its constitutional part some subdivision of the skeleton, and some subdivision of integument, such that the meronymic sum of an individual’s cardinal body parts constitutes the individual’s entire body. Examples: head, limb''","'http://purl.org/sig/ont/fma/fma7153'",
http://purl.org/ozo/onz-g#CardinalOrganPart,http://purl.org/ozo/onz-g#HumanAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma82472'",,,"'ElementairOrgaanDeel'",,"'FMA: 'Anatomical structure, each instance of which has as its direct parts some instance of portions of two or more types of tissue and is continuous with some instance of one or more anatomical structures, likewise constituted by some portions of two or more tissues distinct from those of their complement.''","'http://purl.org/sig/ont/fma/fma82472'",
http://purl.org/ozo/onz-g#CareAdministrativeInformationObject,http://purl.org/ozo/onz-g#AdministrativeInformationObject,,,"'Note that subclasses of this class may not by definition represent concepts but also administrative constructs that are merely needed to label administrative data.'",,,"'CareAdministrativeInformationObject is an AdministrativeInformationObject  that expresses (uniformized) conceptions as they function specifically and exclusively in the administrative realm for the care domain.'",,
http://purl.org/ozo/onz-g#CareOrganization,http://purl.org/ozo/onz-g#Organization,,,"'Note that this class and all its subclasses inherit from onz-g:Organization and onz-g:Collection. For the building(s) in which some Organization can reside and that may be associated with an address, we refer to onz-g:AccomodativeObject.

As an example: 
1.) a Hospital can be on fire in which case one refers to onz-g:AccomodativeObject/onz-g:StationaryArtifact, and; 
2.) a Hospital may go bankrupt in which case one refers to onz-g:Hospital/onz-g:Organization.'","'ZorgOrganisatie'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#CareOrganization'","'Editorial: CareOrganization is an Organization whose primary purpose is to provide some form of care and/or cure for Humans.'	'Editorial: ZorgOrganisatie is een Organisatie die als primair doel heeft om een vorm van zorg en/of ondersteuning te verlenen aan Personen.'",,
http://purl.org/ozo/onz-g#Caregiver,http://purl.org/ozo/onz-g#SocialRole,,,,"'Zorgverlener'","'http://purl.bioontology.org/ontology/SNOMEDCT/133932002'","'Editorial: Caregiver is the Role of a Human or Organization who provides medical care to other Humans.'	'Editorial: Zorgverlener is de Rol van een Persoon (of Organisatie) die een vorm van verzorging en/of medische zorg verleent aan patienten of clienten.'",,
http://purl.org/ozo/onz-g#CaseRole,http://purl.org/ozo/onz-g#Participant,,,"'Note that the use of case roles is fully optional but allows for finegrained data retrieval on event participants.

Our definition of case roles follows the theory of the linguist Charles Fillmore. In short, case roles describe what role some entity plays in an event,  e.g. if it is doing something, undergoing something or using something. In this ontology, we use case role as a specification of the general role Participant.

For example, in the sentence 'Mary hit John with vase', we have three participants: Mary, John and a vase. With case roles, you can specify the semantic role of the participants:  'Mary' is the Agent, 'John' the Patient and 'the vase' the Theme.

Having case roles for participants of an event allows for specific queries that ask for e.g. all persons participating in some reported agressive incident in the role of AgentCaseRole or PatientCaseRole. In other words: ultimately it allows to specify whether a) some PatientInCare hit a Caregiver or b.) some Caregiver hit a PatientIncare or c) some PatientInCare hit another PatientInCare.


Also see: Fillmore, Charles J. (April 1967). 'The case for case'. Proceedings of the Texas Symposium, on Language Universals.

For a fine-grained implementation of case roles, see FrameNet: https://framenet.icsi.berkeley.edu/fndrupal/.'","'CaseRol'",,"'Editorial: CaseRoles are semantic roles played by participants of an event, process or situation.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#CaseRole'",
http://purl.org/ozo/onz-g#Cell,http://purl.org/ozo/onz-g#HumanAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma68646'",,,"'Lichaamscel'",,"'FMA: 'Anatomical structure, each instance of which has as its boundary the external surface of some maximally connected plasma membrane.  Examples: lymphocyte, fibroblast, erythrocyte, neuron.''","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Cell'	'http://purl.org/sig/ont/fma/fma68646'	'http://purl.bioontology.org/ontology/STY/T025'",
http://purl.org/ozo/onz-g#Certificate,http://purl.org/ozo/onz-g#Document,,,"'Examples are: receipts, testaments, bonds, insurance policies, passports and drivers licenses.'","'FysiekCertificaat'",,"'Editorial: Certificate is a ContentBearingObject that contains a written statement and that serves as evidence for the facts that make up the statement.'	'Editorial: Certificaat is een Object waarin een schriftelijke en ondertekende verklaring staat opgesteld dat als bewijsstuk dient voor de feiten die in de verklaring staan vermeld.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Certificate'",
http://purl.org/ozo/onz-g#ChangeOfPossession,http://purl.org/ozo/onz-g#SocialInteractionEvent,,,,"'VeranderingVanEigendomOfBezitGebeurtenis'",,"'Editorial: ChangeOfPossession is the subclass of SocialInteractionEvent where some Entity changes of ownership between two Agents or where the usage of some Entity is temporarily transferred between Agents.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#ChangeOfPossession'",
http://purl.org/ozo/onz-g#ChemicalSubstance,http://purl.org/ozo/onz-g#Substance,,,,"'ChemischeSubstantie'",,"'Editorial: ChemicalSubstance is a Substance that has a constant chemical composition and persistent characteristic properties.'","'http://purl.bioontology.org/ontology/SNOMEDCT/441900009'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#PureSubstance'	'http://purl.bioontology.org/ontology/STY/T104'",
http://purl.org/ozo/onz-g#ChildOfParent,http://purl.org/ozo/onz-g#Relative,,,"'Note that this role is NOT intended for humans that have an age that is considered to be in the range of being a child.'","'KindVanEenOuder'",,"'Editorial: ChildOfParent is the Role of some Human and corresponds to the relation someone has as a descendent of some Parent.'","'http://purl.bioontology.org/ontology/SNOMEDCT/67822003'",
http://purl.org/ozo/onz-g#CivilStatus,http://purl.org/ozo/onz-g#RelationalQuality,,,,"'BurgerlijkeStaat'",,"'Editorial: CivilStatus is a RelationalQuality that inheres in Humans and characterizes the existence or non-existence of some (formal) relationship to another Human, e.g. according to some law or societal customs.'",,
http://purl.org/ozo/onz-g#CivilStatusValue,http://purl.org/ozo/onz-g#RelationalPhysicalValue,,,,"'BurgerlijkeStaatWaarde'",,"'Instances of CivilStatusValue express the values that can be used to indicate the civil status of some Human such as 'married', 'divorced' and 'widowed'.'",,
http://purl.org/ozo/onz-g#ClassificationSystem,http://purl.org/ozo/onz-g#InformationObject,,,,"'ClassificatieSysteem'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#ClassificationScheme'	'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#information-encoding-system'","'Editorial: Instances of ClassificationSystem are descriptive structures that provide some shared organization and definition of levels or degrees of some phenomenon that exists or is recognized in some domain.'",,
http://purl.org/ozo/onz-g#CoDeterminationOrganization,http://purl.org/ozo/onz-g#Organization,,,,"'MedezeggenschapsOrganisatie'",,"'Editorial: CoDeterminationOrganization is an Organization that consist of Persons who consult on topics and issues regarding some aspects of the managment of the Organization that the CoDeterminationOrganization is part of or affiliated with.'",,
http://purl.org/ozo/onz-g#CodeList,http://purl.org/ozo/onz-g#List,,"'@Marc

Dus:

'Zorgzwaartepakket codelijst' / 'COD 161' is of type onz-g:CodeList
isAbout onz-g/onz-zorg:Zorgprofiel

en: 'COD 161-190' is of type IdentiferInformationObject
partOf CodeList.'",,"'CodeLijst'",,"'CodeList is the subclass of List that consists of IndentifierInformationObjects organized according to some principle where the IdentifierInformationObject itself is a standardized and opaque referrent to some thing in the world.'",,
http://purl.org/ozo/onz-g#CognitiveAgent,http://purl.org/ozo/onz-g#Agent,,,,"'CognitieveAgens'",,"'sumo:'A CognitiveAgent is an Agent that has the ability to reason, deliberate, make plans, and experience emotions'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#CognitiveAgent'",
http://purl.org/ozo/onz-g#CognitiveProcess,http://purl.org/ozo/onz-g#IntentionalProcess,,,,"'CognitiefProces'",,"'Editorial: CognitiveProcess is an IntentionalProcess where some CognitiveAgent intentionally realizes some mind-internal Process such as 'thinking' and 'imagining'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#IntentionalPsychologicalProcess.'",
http://purl.org/ozo/onz-g#CollaborationProcess,http://purl.org/ozo/onz-g#SocialInteractionProcess,,,"'For mergers between Organizations that result in a new Organization, we refer to onz-g:OrganizationalMergingEvent. 

For processes that refer to one CognitveAgent primarily helping out another CognitiveAgent in carrying out some task, we refer to onz-g:AssistingProcess.'","'SamenwerkProces'",,"'Editorial: CollaborationProcess is an IntentionalProcess where two or more CognitiveAgents work together with the intention to achieve some shared goal.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Cooperation'",
http://purl.org/ozo/onz-g#Collection,http://purl.org/ozo/onz-g#PhysicalObject,,,"'Collection carries Unity (+U).'	'Note that Collections can have other Collections as parts; an organization may consist of several departments or subdivisions that also are a Collection, while it has Humans as members.'","'GroepOfCollectie'","'http://purl.obolibrary.org/obo/BFO_0000027'","'Editorial: Collection is an Object that consists of members.'","'http://purl.org/nemo/gufo#Collection'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Collection'",
http://purl.org/ozo/onz-g#CollectiveLabourAgreement,http://purl.org/ozo/onz-g#Agreement,,,,"'CollectieveArbeidsovereenkomst'",,"'Editorial: CollectiveLabourAgreement is the subclass of Agreement that describes the rules, regulations and obligations for Employers and Employees within the context of some employment.'",,
http://purl.org/ozo/onz-g#CommunicatingProcess,http://purl.org/ozo/onz-g#SocialInteractionProcess,,,"'Note the difference with onz-g:ContentDevelopment that points to events where some onz-g:ContentBearingObject (a book, a mail, a dossier, a painting) is created with the intention to transmit some message or information (a onz-g:InformationObject).

In other words: if you say 'trees are beautiful' then your actual saying something is an instance of onz-g:CommunicationProcess while your utterance 'trees are beautiful' would be an instance of onz-g:InformationObject in this context.

Likewise, if you write a letter that says 'trees are beautiful', then your writing is an instance of onz-g:ContentDevelopment; the letter is an instance of onz-g:ContentBearingObject while your statement 'trees are beautiful' will be an instance of onz-g:InformationObject in this context.

Note the emphasis on 'in this context' in our illustration as someones  opinion/belief/conceptualization/idea that 'trees are beautiful' would be an instance of onz-g:Description!'	'Note that sounds that e.g. Humans can make without a direct and intended communicative purpose, such as Singing, Laughing and Screaming are NOT subclasses og CommunicationProcess for this reason. For future extensions, these could be added in the following hierarchy: Vocalizing/RadiatingSound/MotionProcess/StativePerdurant.'	'Note that 'transmission' in our definition should not be confused with expressions such as 'sending a letter/email to someone' which are instances of onz-g:Giving.'	'We refer to onz-g:DiseaseOrSyndrome for communication-related disorders such as 'echolalia', 'aphasia' and 'schizophasia'.'","'CommunicatieProces'",,"'Editorial: CommunicatingProcess is a SocialInteractionProcess where information is transmitted between two or more CognitiveAgents.'",,
